Wed Feb 19 15:41:30 2025 [1740001290362 msec] (183 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: corellia_city_Silver Villa_player on planet: corellia at: (x:-123.92, y:-5796.08, z:0)
Tue Mar  4 15:06:32 2025 [1741122392950 msec] (478 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: corellia_city_tyrena on planet: corellia at: (x:-5282, y:-2526, z:0)
Tue Mar  4 15:06:32 2025 [1741122392953 msec] (478 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: dantooine_city_dantooine_mining_outpost on planet: dantooine at: (x:-622, y:2488, z:0)
Tue Mar  4 15:08:24 2025 [1741122504556 msec] (590 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: corellia_city_vreni_island on planet: corellia at: (x:-5472, y:-6272, z:0)
Tue Mar  4 15:08:24 2025 [1741122504556 msec] (590 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: dantooine_city_dantooine_pirate_outpost on planet: dantooine at: (x:1588, y:-6390, z:0)
Tue Mar  4 15:09:09 2025 [1741122549465 msec] (635 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: dantooine_city_dantooine_mining_outpost on planet: dantooine at: (x:-622, y:2488, z:0)
Tue Mar  4 15:09:09 2025 [1741122549465 msec] (635 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: dantooine_city_imperial_outpost on planet: dantooine at: (x:-4224, y:-2400, z:0)
Tue Mar  4 15:10:41 2025 [1741122641094 msec] (726 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_city_dathomir_survey_outpost on planet: dathomir at: (x:-85, y:-1600, z:0)
Tue Mar  4 15:10:41 2025 [1741122641094 msec] (726 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: dantooine_city_imperial_outpost on planet: dantooine at: (x:-4224, y:-2400, z:0)
Tue Mar  4 15:10:41 2025 [1741122641699 msec] (727 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: dantooine_city_dantooine_pirate_outpost on planet: dantooine at: (x:1588, y:-6390, z:0)
Tue Mar  4 15:10:41 2025 [1741122641699 msec] (727 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_city_dathomir_trade_outpost on planet: dathomir at: (x:599, y:3071, z:0)
Tue Mar  4 15:10:49 2025 [1741122649359 msec] (735 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp1 on planet: dathomir at: (x:5939, y:-2030, z:0)
Tue Mar  4 15:10:49 2025 [1741122649359 msec] (735 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: corellia_city_kor_vella on planet: corellia at: (x:-3512, y:3184, z:0)
Tue Mar  4 15:10:53 2025 [1741122653899 msec] (739 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp10 on planet: dathomir at: (x:-376, y:-1856, z:0)
Tue Mar  4 15:10:53 2025 [1741122653899 msec] (739 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp1 on planet: dathomir at: (x:5939, y:-2030, z:0)
Tue Mar  4 15:11:16 2025 [1741122676377 msec] (762 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp11 on planet: dathomir at: (x:-1022, y:-2932, z:0)
Tue Mar  4 15:11:16 2025 [1741122676377 msec] (762 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp10 on planet: dathomir at: (x:-376, y:-1856, z:0)
Tue Mar  4 15:11:29 2025 [1741122689559 msec] (775 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp11 on planet: dathomir at: (x:-1022, y:-2932, z:0)
Tue Mar  4 15:11:29 2025 [1741122689559 msec] (775 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp12 on planet: dathomir at: (x:-392, y:-6004, z:0)
Tue Mar  4 15:11:52 2025 [1741122712855 msec] (798 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp12 on planet: dathomir at: (x:-392, y:-6004, z:0)
Tue Mar  4 15:11:52 2025 [1741122712855 msec] (798 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp13 on planet: dathomir at: (x:-737, y:-5158, z:0)
Tue Mar  4 15:12:16 2025 [1741122736631 msec] (822 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp14 on planet: dathomir at: (x:-1663, y:-4690, z:0)
Tue Mar  4 15:12:16 2025 [1741122736631 msec] (822 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp13 on planet: dathomir at: (x:-737, y:-5158, z:0)
Tue Mar  4 15:12:24 2025 [1741122744450 msec] (830 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp14 on planet: dathomir at: (x:-1663, y:-4690, z:0)
Tue Mar  4 15:12:24 2025 [1741122744450 msec] (830 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp15 on planet: dathomir at: (x:-2850, y:-2366, z:0)
Tue Mar  4 15:12:48 2025 [1741122768428 msec] (854 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp16 on planet: dathomir at: (x:-3824, y:-3011, z:0)
Tue Mar  4 15:12:48 2025 [1741122768428 msec] (854 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp15 on planet: dathomir at: (x:-2850, y:-2366, z:0)
Tue Mar  4 15:13:07 2025 [1741122787883 msec] (873 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp16 on planet: dathomir at: (x:-3824, y:-3011, z:0)
Tue Mar  4 15:13:07 2025 [1741122787883 msec] (873 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp17 on planet: dathomir at: (x:-3961, y:-2606, z:0)
Tue Mar  4 15:13:24 2025 [1741122804596 msec] (890 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_city_dathomir_survey_outpost on planet: dathomir at: (x:-85, y:-1600, z:0)
Tue Mar  4 15:13:24 2025 [1741122804597 msec] (890 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp18 on planet: dathomir at: (x:-2932, y:738, z:0)
Tue Mar  4 15:13:28 2025 [1741122808229 msec] (893 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp19 on planet: dathomir at: (x:-3113, y:1171, z:0)
Tue Mar  4 15:13:28 2025 [1741122808229 msec] (893 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp17 on planet: dathomir at: (x:-3961, y:-2606, z:0)
Tue Mar  4 15:13:37 2025 [1741122817080 msec] (902 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp19 on planet: dathomir at: (x:-3113, y:1171, z:0)
Tue Mar  4 15:13:37 2025 [1741122817080 msec] (902 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp2 on planet: dathomir at: (x:5313, y:-1145, z:0)
Tue Mar  4 15:13:38 2025 [1741122818553 msec] (904 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp20 on planet: dathomir at: (x:-1676, y:1651, z:0)
Tue Mar  4 15:13:38 2025 [1741122818553 msec] (904 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp18 on planet: dathomir at: (x:-2932, y:738, z:0)
Tue Mar  4 15:13:47 2025 [1741122827810 msec] (913 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp2 on planet: dathomir at: (x:5313, y:-1145, z:0)
Tue Mar  4 15:13:47 2025 [1741122827810 msec] (913 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp21 on planet: dathomir at: (x:-1977, y:2234, z:0)
Tue Mar  4 15:13:53 2025 [1741122833362 msec] (919 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp22 on planet: dathomir at: (x:-1092, y:2343, z:0)
Tue Mar  4 15:13:53 2025 [1741122833362 msec] (919 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp20 on planet: dathomir at: (x:-1676, y:1651, z:0)
Tue Mar  4 15:14:02 2025 [1741122842848 msec] (928 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp23 on planet: dathomir at: (x:-410, y:2506, z:0)
Tue Mar  4 15:14:02 2025 [1741122842848 msec] (928 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp22 on planet: dathomir at: (x:-1092, y:2343, z:0)
Tue Mar  4 15:14:07 2025 [1741122847017 msec] (932 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp21 on planet: dathomir at: (x:-1977, y:2234, z:0)
Tue Mar  4 15:14:07 2025 [1741122847017 msec] (932 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp24 on planet: dathomir at: (x:1369, y:1217, z:0)
Tue Mar  4 15:14:08 2025 [1741122848779 msec] (934 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_city_dathomir_trade_outpost on planet: dathomir at: (x:599, y:3071, z:0)
Tue Mar  4 15:14:08 2025 [1741122848780 msec] (934 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp25 on planet: dathomir at: (x:3076, y:2174, z:0)
Tue Mar  4 15:14:15 2025 [1741122855234 msec] (941 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp3 on planet: dathomir at: (x:4072, y:-1402, z:0)
Tue Mar  4 15:14:15 2025 [1741122855237 msec] (941 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp25 on planet: dathomir at: (x:3076, y:2174, z:0)
Tue Mar  4 15:14:16 2025 [1741122856936 msec] (942 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp23 on planet: dathomir at: (x:-410, y:2506, z:0)
Tue Mar  4 15:14:16 2025 [1741122856936 msec] (942 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp4 on planet: dathomir at: (x:3456, y:-1258, z:0)
Tue Mar  4 15:14:19 2025 [1741122859767 msec] (945 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp5 on planet: dathomir at: (x:2960, y:45, z:0)
Tue Mar  4 15:14:19 2025 [1741122859767 msec] (945 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp24 on planet: dathomir at: (x:1369, y:1217, z:0)
Tue Mar  4 15:14:34 2025 [1741122874178 msec] (959 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp6 on planet: dathomir at: (x:3041, y:787, z:0)
Tue Mar  4 15:14:34 2025 [1741122874178 msec] (959 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp4 on planet: dathomir at: (x:3456, y:-1258, z:0)
Tue Mar  4 15:14:37 2025 [1741122877435 msec] (963 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp7 on planet: dathomir at: (x:1073, y:1860, z:0)
Tue Mar  4 15:14:37 2025 [1741122877435 msec] (963 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp3 on planet: dathomir at: (x:4072, y:-1402, z:0)
Tue Mar  4 15:14:41 2025 [1741122881265 msec] (967 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp5 on planet: dathomir at: (x:2960, y:45, z:0)
Tue Mar  4 15:14:41 2025 [1741122881265 msec] (967 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp8 on planet: dathomir at: (x:642, y:732, z:0)
Tue Mar  4 15:14:51 2025 [1741122891634 msec] (977 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp6 on planet: dathomir at: (x:3041, y:787, z:0)
Tue Mar  4 15:14:51 2025 [1741122891634 msec] (977 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_combat_camp9 on planet: dathomir at: (x:-53, y:-165, z:0)
Tue Mar  4 15:14:55 2025 [1741122895684 msec] (981 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: dathomir_region_dathomir_fs_village_unpassable on planet: dathomir at: (x:5306, y:-4145, z:0)
Tue Mar  4 15:14:55 2025 [1741122895684 msec] (981 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp7 on planet: dathomir at: (x:1073, y:1860, z:0)
Tue Mar  4 15:14:57 2025 [1741122897370 msec] (983 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp8 on planet: dathomir at: (x:642, y:732, z:0)
Tue Mar  4 15:14:57 2025 [1741122897370 msec] (983 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: endor_city_endor_neutral_outpost on planet: endor at: (x:3222, y:-3467, z:0)
Tue Mar  4 15:15:01 2025 [1741122901238 msec] (987 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: endor_city_endor_smuggler_outpost on planet: endor at: (x:-898, y:1587, z:0)
Tue Mar  4 15:15:01 2025 [1741122901238 msec] (987 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_combat_camp9 on planet: dathomir at: (x:-53, y:-165, z:0)
Tue Mar  4 15:16:04 2025 [1741122964688 msec] (1050 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: endor_city_endor_neutral_outpost on planet: endor at: (x:3222, y:-3467, z:0)
Tue Mar  4 15:16:04 2025 [1741122964689 msec] (1050 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: endor_region_dulok_village_1 on planet: endor at: (x:6068, y:-2475, z:0)
Tue Mar  4 15:16:16 2025 [1741122976356 msec] (1062 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: endor_region_dulok_village_2 on planet: endor at: (x:-1211, y:2952, z:0)
Tue Mar  4 15:16:16 2025 [1741122976356 msec] (1062 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: endor_region_dulok_village_1 on planet: endor at: (x:6068, y:-2475, z:0)
Tue Mar  4 15:16:27 2025 [1741122987006 msec] (1072 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: endor_region_dulok_village_2 on planet: endor at: (x:-1211, y:2952, z:0)
Tue Mar  4 15:16:27 2025 [1741122987006 msec] (1072 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: endor_region_ewok_lake_village_1 on planet: endor at: (x:1459.44, y:-3251.81, z:0)
Tue Mar  4 15:16:37 2025 [1741122997941 msec] (1083 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: dathomir_region_dathomir_fs_village_unpassable on planet: dathomir at: (x:5306, y:-4145, z:0)
Tue Mar  4 15:16:37 2025 [1741122997943 msec] (1083 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: endor_region_ewok_lake_village_2 on planet: endor at: (x:-583.299, y:-5052.59, z:0)
Tue Mar  4 15:16:48 2025 [1741123008224 msec] (1093 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: endor_region_ewok_lake_village_1 on planet: endor at: (x:1459.44, y:-3251.81, z:0)
Tue Mar  4 15:16:48 2025 [1741123008224 msec] (1093 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: endor_region_ewok_village_tree_1 on planet: endor at: (x:84, y:39, z:0)
Tue Mar  4 15:16:52 2025 [1741123012260 msec] (1098 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: endor_region_ewok_village_tree_1 on planet: endor at: (x:84, y:39, z:0)
Tue Mar  4 15:16:52 2025 [1741123012260 msec] (1098 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: endor_region_ewok_village_tree_2 on planet: endor at: (x:4545, y:-2395, z:0)
Tue Mar  4 15:17:02 2025 [1741123022315 msec] (1108 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: endor_region_ewok_village_tree_2 on planet: endor at: (x:4545, y:-2395, z:0)
Tue Mar  4 15:17:02 2025 [1741123022315 msec] (1108 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: lok_city_lok_imperial_outpost on planet: lok at: (x:-1920, y:-3084, z:0)
Tue Mar  4 15:17:03 2025 [1741123023674 msec] (1109 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: endor_region_ewok_lake_village_2 on planet: endor at: (x:-583.299, y:-5052.59, z:0)
Tue Mar  4 15:17:03 2025 [1741123023675 msec] (1109 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: lok_city_lok_nyms_stronghold on planet: lok at: (x:436, y:5120, z:0)
Tue Mar  4 15:17:08 2025 [1741123028460 msec] (1114 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: endor_city_endor_smuggler_outpost on planet: endor at: (x:-898, y:1587, z:0)
Tue Mar  4 15:17:08 2025 [1741123028461 msec] (1114 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: lok_region_lok_bloodrazor_pirate_ship on planet: lok at: (x:3623, y:2172, z:0)
Tue Mar  4 15:17:12 2025 [1741123032619 msec] (1118 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: lok_region_lok_evil_droid_engineer_cave on planet: lok at: (x:3321, y:-4910, z:0)
Tue Mar  4 15:17:12 2025 [1741123032620 msec] (1118 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: lok_region_lok_bloodrazor_pirate_ship on planet: lok at: (x:3623, y:2172, z:0)
Tue Mar  4 15:17:15 2025 [1741123035059 msec] (1120 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: lok_city_lok_imperial_outpost on planet: lok at: (x:-1920, y:-3084, z:0)
Tue Mar  4 15:17:15 2025 [1741123035059 msec] (1120 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: lok_region_lok_kimogila_town on planet: lok at: (x:-81, y:2709, z:0)
Tue Mar  4 15:17:24 2025 [1741123044126 msec] (1129 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: lok_region_lok_kimogila_town on planet: lok at: (x:-81, y:2709, z:0)
Tue Mar  4 15:17:24 2025 [1741123044126 msec] (1129 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: lok_region_lok_new_cave_01 on planet: lok at: (x:-3010, y:-672, z:0)
Tue Mar  4 15:17:36 2025 [1741123056857 msec] (1142 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: lok_region_lok_new_cave_01 on planet: lok at: (x:-3010, y:-672, z:0)
Tue Mar  4 15:17:36 2025 [1741123056857 msec] (1142 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: lok_region_lok_new_cave_02 on planet: lok at: (x:-6467, y:3885, z:0)
Tue Mar  4 15:17:43 2025 [1741123063136 msec] (1148 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: lok_region_lok_new_cave_02 on planet: lok at: (x:-6467, y:3885, z:0)
Tue Mar  4 15:17:43 2025 [1741123063136 msec] (1148 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: lok_region_lok_sdungeon_canyon_corsairs on planet: lok at: (x:-3829, y:-3885, z:0)
Tue Mar  4 15:18:04 2025 [1741123084335 msec] (1170 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: lok_region_lok_sdungeon_canyon_corsairs on planet: lok at: (x:-3829, y:-3885, z:0)
Tue Mar  4 15:18:04 2025 [1741123084335 msec] (1170 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_city_deeja_peak on planet: naboo at: (x:5048, y:-1528, z:0)
Tue Mar  4 15:18:15 2025 [1741123095333 msec] (1181 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: lok_region_lok_evil_droid_engineer_cave on planet: lok at: (x:3321, y:-4910, z:0)
Tue Mar  4 15:18:15 2025 [1741123095333 msec] (1181 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_city_kaadara on planet: naboo at: (x:5168, y:6704, z:0)
Tue Mar  4 15:18:36 2025 [1741123116269 msec] (1202 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_city_kaadara on planet: naboo at: (x:5168, y:6704, z:0)
Tue Mar  4 15:18:36 2025 [1741123116271 msec] (1202 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_city_keren on planet: naboo at: (x:1424, y:2702, z:0)
Tue Mar  4 15:19:25 2025 [1741123165151 msec] (1250 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: lok_city_lok_nyms_stronghold on planet: lok at: (x:436, y:5120, z:0)
Tue Mar  4 15:19:25 2025 [1741123165153 msec] (1250 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_city_lake_retreat on planet: naboo at: (x:-5568, y:0, z:0)
Tue Mar  4 15:19:32 2025 [1741123172886 msec] (1258 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_city_lake_retreat on planet: naboo at: (x:-5568, y:0, z:0)
Tue Mar  4 15:19:32 2025 [1741123172886 msec] (1258 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_city_moenia on planet: naboo at: (x:4800, y:-4784, z:0)
Tue Mar  4 15:20:06 2025 [1741123206879 msec] (1292 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_city_moenia on planet: naboo at: (x:4800, y:-4784, z:0)
Tue Mar  4 15:20:06 2025 [1741123206880 msec] (1292 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_city_theed on planet: naboo at: (x:-5320, y:4368, z:0)
Tue Mar  4 15:25:19 2025 [1741123519921 msec] (1605 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_region_emperors_retreat on planet: naboo at: (x:2280, y:-3944, z:0)
Tue Mar  4 15:25:19 2025 [1741123519922 msec] (1605 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_city_theed on planet: naboo at: (x:-5320, y:4368, z:0)
Tue Mar  4 15:26:20 2025 [1741123580056 msec] (1665 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_region_imperial_vs_gungan_poi on planet: naboo at: (x:4765, y:-3872, z:0)
Tue Mar  4 15:26:20 2025 [1741123580058 msec] (1665 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_city_deeja_peak on planet: naboo at: (x:5048, y:-1528, z:0)
Tue Mar  4 15:26:34 2025 [1741123594733 msec] (1680 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_region_imperial_vs_gungan_poi on planet: naboo at: (x:4765, y:-3872, z:0)
Tue Mar  4 15:26:34 2025 [1741123594733 msec] (1680 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_region_naboo_sdungeon_cave_01 on planet: naboo at: (x:5837, y:-4669, z:0)
Tue Mar  4 15:26:47 2025 [1741123607674 msec] (1693 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_region_naboo_sdungeon_cave_01 on planet: naboo at: (x:5837, y:-4669, z:0)
Tue Mar  4 15:26:47 2025 [1741123607675 msec] (1693 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_region_naboo_sdungeon_cave_02 on planet: naboo at: (x:-6496, y:-3296, z:0)
Tue Mar  4 15:27:12 2025 [1741123632670 msec] (1718 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_region_emperors_retreat on planet: naboo at: (x:2280, y:-3944, z:0)
Tue Mar  4 15:27:12 2025 [1741123632670 msec] (1718 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_region_naboo_sdungeon_cave_03 on planet: naboo at: (x:5708, y:-1538, z:0)
Tue Mar  4 15:27:14 2025 [1741123634109 msec] (1719 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_region_naboo_sdungeon_cave_02 on planet: naboo at: (x:-6496, y:-3296, z:0)
Tue Mar  4 15:27:14 2025 [1741123634109 msec] (1719 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_region_rebel_outpost on planet: naboo at: (x:-1499, y:-1732, z:0)
Tue Mar  4 15:27:31 2025 [1741123651828 msec] (1737 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_region_rebel_outpost on planet: naboo at: (x:-1499, y:-1732, z:0)
Tue Mar  4 15:27:31 2025 [1741123651828 msec] (1737 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_region_ruins_2 on planet: naboo at: (x:-1776, y:-488, z:0)
Tue Mar  4 15:27:32 2025 [1741123652775 msec] (1738 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_region_ruins_2 on planet: naboo at: (x:-1776, y:-488, z:0)
Tue Mar  4 15:27:32 2025 [1741123652775 msec] (1738 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_region_ruins_3 on planet: naboo at: (x:-7319, y:-4143, z:0)
Tue Mar  4 15:27:33 2025 [1741123653010 msec] (1738 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_region_ruins_3 on planet: naboo at: (x:-7319, y:-4143, z:0)
Tue Mar  4 15:27:33 2025 [1741123653010 msec] (1738 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_region_sdungeon_gungan_stronghold on planet: naboo at: (x:-264, y:2836, z:0)
Tue Mar  4 15:27:43 2025 [1741123663265 msec] (1749 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: naboo_region_sdungeon_gungan_stronghold on planet: naboo at: (x:-264, y:2836, z:0)
Tue Mar  4 15:27:43 2025 [1741123663265 msec] (1749 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: naboo_region_sdungeon_mauler_stronghold_cave on planet: naboo at: (x:2919, y:1107, z:0)
